#    L    TT             EE             BB             TE          
  6167    0.25800E+00    0.39968E-02    0.19930E-02   -0.49885E-02
  6168    0.25792E+00    0.39937E-02    0.19912E-02   -0.49840E-02
  6169    0.25765E+00    0.39891E-02    0.19908E-02   -0.49794E-02
  6170    0.25756E+00    0.39860E-02    0.19889E-02   -0.49749E-02
  6171    0.25730E+00    0.39814E-02    0.19886E-02   -0.49703E-02
  6172    0.25721E+00    0.39784E-02    0.19867E-02   -0.49658E-02
  6173    0.25695E+00    0.39738E-02    0.19863E-02   -0.49613E-02
  6174    0.25686E+00    0.39707E-02    0.19845E-02   -0.49568E-02
  6175    0.25660E+00    0.39662E-02    0.19841E-02   -0.49522E-02
  6176    0.25651E+00    0.39631E-02    0.19822E-02   -0.49477E-02
  6177    0.25625E+00    0.39586E-02    0.19819E-02   -0.49432E-02
  6178    0.25617E+00    0.39555E-02    0.19800E-02   -0.49387E-02
  6179    0.25590E+00    0.39510E-02    0.19796E-02   -0.49342E-02
  6180    0.25582E+00    0.39480E-02    0.19778E-02   -0.49298E-02
  6181    0.25555E+00    0.39434E-02    0.19774E-02   -0.49253E-02
  6182    0.25547E+00    0.39404E-02    0.19755E-02   -0.49208E-02
  6183    0.25521E+00    0.39359E-02    0.19752E-02   -0.49164E-02
  6184    0.25512E+00    0.39329E-02    0.19733E-02   -0.49119E-02
  6185    0.25486E+00    0.39284E-02    0.19730E-02   -0.49075E-02
  6186    0.25478E+00    0.39254E-02    0.19711E-02   -0.49030E-02
  6187    0.25451E+00    0.39209E-02    0.19707E-02   -0.48986E-02
  6188    0.25443E+00    0.39179E-02    0.19689E-02   -0.48942E-02
  6189    0.25417E+00    0.39135E-02    0.19685E-02   -0.48897E-02
  6190    0.25409E+00    0.39105E-02    0.19667E-02   -0.48853E-02
  6191    0.25382E+00    0.39060E-02    0.19663E-02   -0.48809E-02
  6192    0.25374E+00    0.39031E-02    0.19644E-02   -0.48765E-02
  6193    0.25348E+00    0.38986E-02    0.19641E-02   -0.48721E-02
  6194    0.25340E+00    0.38957E-02    0.19622E-02   -0.48677E-02
  6195    0.25313E+00    0.38912E-02    0.19619E-02   -0.48633E-02
  6196    0.25305E+00    0.38883E-02    0.19600E-02   -0.48590E-02
  6197    0.25279E+00    0.38838E-02    0.19597E-02   -0.48546E-02
  6198    0.25271E+00    0.38809E-02    0.19578E-02   -0.48502E-02
  6199    0.25245E+00    0.38765E-02    0.19575E-02   -0.48459E-02
  6200    0.25237E+00    0.38736E-02    0.19556E-02   -0.48415E-02
  6201    0.25211E+00    0.38692E-02    0.19553E-02   -0.48372E-02
  6202    0.25203E+00    0.38663E-02    0.19534E-02   -0.48329E-02
  6203    0.25176E+00    0.38619E-02    0.19531E-02   -0.48285E-02
  6204    0.25169E+00    0.38590E-02    0.19512E-02   -0.48242E-02
  6205    0.25142E+00    0.38546E-02    0.19509E-02   -0.48199E-02
  6206    0.25135E+00    0.38517E-02    0.19490E-02   -0.48156E-02
  6207    0.25108E+00    0.38473E-02    0.19487E-02   -0.48113E-02
  6208    0.25100E+00    0.38445E-02    0.19468E-02   -0.48070E-02
  6209    0.25074E+00    0.38401E-02    0.19465E-02   -0.48027E-02
  6210    0.25067E+00    0.38372E-02    0.19446E-02   -0.47984E-02
  6211    0.25040E+00    0.38329E-02    0.19443E-02   -0.47941E-02
  6212    0.25033E+00    0.38300E-02    0.19424E-02   -0.47898E-02
  6213    0.25007E+00    0.38257E-02    0.19421E-02   -0.47856E-02
  6214    0.24999E+00    0.38228E-02    0.19403E-02   -0.47813E-02
  6215    0.24973E+00    0.38185E-02    0.19399E-02   -0.47771E-02
  6216    0.24965E+00    0.38157E-02    0.19381E-02   -0.47728E-02
  6217    0.24939E+00    0.38114E-02    0.19377E-02   -0.47686E-02
  6218    0.24931E+00    0.38086E-02    0.19359E-02   -0.47643E-02
  6219    0.24905E+00    0.38042E-02    0.19356E-02   -0.47601E-02
  6220    0.24898E+00    0.38014E-02    0.19337E-02   -0.47559E-02
  6221    0.24872E+00    0.37971E-02    0.19334E-02   -0.47517E-02
  6222    0.24864E+00    0.37943E-02    0.19315E-02   -0.47475E-02
  6223    0.24838E+00    0.37900E-02    0.19312E-02   -0.47433E-02
  6224    0.24830E+00    0.37873E-02    0.19294E-02   -0.47391E-02
  6225    0.24804E+00    0.37830E-02    0.19290E-02   -0.47349E-02
  6226    0.24797E+00    0.37802E-02    0.19272E-02   -0.47307E-02
  6227    0.24771E+00    0.37759E-02    0.19269E-02   -0.47265E-02
  6228    0.24763E+00    0.37732E-02    0.19250E-02   -0.47223E-02
  6229    0.24738E+00    0.37689E-02    0.19247E-02   -0.47182E-02
  6230    0.24730E+00    0.37662E-02    0.19229E-02   -0.47140E-02
  6231    0.24704E+00    0.37619E-02    0.19225E-02   -0.47099E-02
  6232    0.24697E+00    0.37592E-02    0.19207E-02   -0.47057E-02
  6233    0.24671E+00    0.37550E-02    0.19204E-02   -0.47016E-02
  6234    0.24663E+00    0.37522E-02    0.19185E-02   -0.46974E-02
  6235    0.24638E+00    0.37480E-02    0.19182E-02   -0.46933E-02
  6236    0.24630E+00    0.37453E-02    0.19164E-02   -0.46892E-02
  6237    0.24604E+00    0.37411E-02    0.19161E-02   -0.46851E-02
  6238    0.24597E+00    0.37384E-02    0.19142E-02   -0.46810E-02
  6239    0.24571E+00    0.37342E-02    0.19139E-02   -0.46768E-02
  6240    0.24564E+00    0.37315E-02    0.19121E-02   -0.46727E-02
  6241    0.24538E+00    0.37273E-02    0.19118E-02   -0.46687E-02
  6242    0.24531E+00    0.37246E-02    0.19099E-02   -0.46646E-02
  6243    0.24505E+00    0.37204E-02    0.19096E-02   -0.46605E-02
  6244    0.24498E+00    0.37178E-02    0.19078E-02   -0.46564E-02
  6245    0.24472E+00    0.37136E-02    0.19075E-02   -0.46523E-02
  6246    0.24465E+00    0.37109E-02    0.19056E-02   -0.46483E-02
  6247    0.24439E+00    0.37067E-02    0.19053E-02   -0.46442E-02
  6248    0.24432E+00    0.37041E-02    0.19035E-02   -0.46402E-02
  6249    0.24406E+00    0.36999E-02    0.19032E-02   -0.46361E-02
  6250    0.24399E+00    0.36973E-02    0.19013E-02   -0.46321E-02
  6251    0.24373E+00    0.36932E-02    0.19010E-02   -0.46281E-02
  6252    0.24366E+00    0.36905E-02    0.18992E-02   -0.46240E-02
  6253    0.24341E+00    0.36864E-02    0.18989E-02   -0.46200E-02
  6254    0.24333E+00    0.36838E-02    0.18971E-02   -0.46160E-02
  6255    0.24308E+00    0.36797E-02    0.18968E-02   -0.46120E-02
  6256    0.24301E+00    0.36771E-02    0.18949E-02   -0.46080E-02
  6257    0.24275E+00    0.36729E-02    0.18946E-02   -0.46040E-02
  6258    0.24268E+00    0.36703E-02    0.18928E-02   -0.46000E-02
  6259    0.24242E+00    0.36662E-02    0.18925E-02   -0.45960E-02
  6260    0.24235E+00    0.36637E-02    0.18907E-02   -0.45920E-02
  6261    0.24210E+00    0.36596E-02    0.18904E-02   -0.45881E-02
  6262    0.24203E+00    0.36570E-02    0.18885E-02   -0.45841E-02
  6263    0.24177E+00    0.36529E-02    0.18883E-02   -0.45801E-02
  6264    0.24170E+00    0.36503E-02    0.18864E-02   -0.45762E-02
  6265    0.24145E+00    0.36463E-02    0.18861E-02   -0.45722E-02
  6266    0.24138E+00    0.36437E-02    0.18843E-02   -0.45683E-02
  6267    0.24112E+00    0.36396E-02    0.18840E-02   -0.45644E-02
  6268    0.24106E+00    0.36371E-02    0.18822E-02   -0.45604E-02
  6269    0.24080E+00    0.36330E-02    0.18819E-02   -0.45565E-02
  6270    0.24073E+00    0.36305E-02    0.18801E-02   -0.45526E-02
  6271    0.24048E+00    0.36265E-02    0.18798E-02   -0.45487E-02
  6272    0.24041E+00    0.36240E-02    0.18780E-02   -0.45448E-02
  6273    0.24015E+00    0.36199E-02    0.18777E-02   -0.45409E-02
  6274    0.24009E+00    0.36174E-02    0.18758E-02   -0.45370E-02
  6275    0.23983E+00    0.36134E-02    0.18756E-02   -0.45331E-02
  6276    0.23977E+00    0.36109E-02    0.18737E-02   -0.45292E-02
  6277    0.23951E+00    0.36069E-02    0.18735E-02   -0.45253E-02
  6278    0.23944E+00    0.36044E-02    0.18716E-02   -0.45214E-02
  6279    0.23919E+00    0.36004E-02    0.18713E-02   -0.45176E-02
  6280    0.23912E+00    0.35979E-02    0.18695E-02   -0.45137E-02
  6281    0.23887E+00    0.35939E-02    0.18692E-02   -0.45099E-02
  6282    0.23880E+00    0.35914E-02    0.18674E-02   -0.45060E-02
  6283    0.23855E+00    0.35874E-02    0.18671E-02   -0.45022E-02
  6284    0.23848E+00    0.35850E-02    0.18653E-02   -0.44983E-02
  6285    0.23823E+00    0.35810E-02    0.18650E-02   -0.44945E-02
  6286    0.23816E+00    0.35786E-02    0.18632E-02   -0.44907E-02
  6287    0.23791E+00    0.35746E-02    0.18630E-02   -0.44868E-02
  6288    0.23784E+00    0.35722E-02    0.18611E-02   -0.44830E-02
  6289    0.23759E+00    0.35682E-02    0.18609E-02   -0.44792E-02
  6290    0.23753E+00    0.35658E-02    0.18590E-02   -0.44754E-02
  6291    0.23727E+00    0.35618E-02    0.18588E-02   -0.44716E-02
  6292    0.23721E+00    0.35594E-02    0.18569E-02   -0.44678E-02
  6293    0.23695E+00    0.35555E-02    0.18567E-02   -0.44640E-02
  6294    0.23689E+00    0.35531E-02    0.18549E-02   -0.44602E-02
  6295    0.23664E+00    0.35491E-02    0.18546E-02   -0.44565E-02
  6296    0.23657E+00    0.35467E-02    0.18528E-02   -0.44527E-02
  6297    0.23632E+00    0.35428E-02    0.18525E-02   -0.44489E-02
  6298    0.23626E+00    0.35404E-02    0.18507E-02   -0.44452E-02
  6299    0.23600E+00    0.35365E-02    0.18504E-02   -0.44414E-02
  6300    0.23594E+00    0.35341E-02    0.18486E-02   -0.44377E-02
  6301    0.23569E+00    0.35302E-02    0.18484E-02   -0.44339E-02
  6302    0.23563E+00    0.35279E-02    0.18465E-02   -0.44302E-02
  6303    0.23537E+00    0.35240E-02    0.18463E-02   -0.44264E-02
  6304    0.23531E+00    0.35216E-02    0.18445E-02   -0.44227E-02
  6305    0.23506E+00    0.35177E-02    0.18442E-02   -0.44190E-02
  6306    0.23500E+00    0.35154E-02    0.18424E-02   -0.44153E-02
  6307    0.23474E+00    0.35115E-02    0.18421E-02   -0.44116E-02
  6308    0.23468E+00    0.35092E-02    0.18403E-02   -0.44079E-02
  6309    0.23443E+00    0.35053E-02    0.18401E-02   -0.44042E-02
  6310    0.23437E+00    0.35030E-02    0.18382E-02   -0.44005E-02
  6311    0.23412E+00    0.34991E-02    0.18380E-02   -0.43968E-02
  6312    0.23406E+00    0.34968E-02    0.18362E-02   -0.43931E-02
  6313    0.23380E+00    0.34930E-02    0.18359E-02   -0.43894E-02
  6314    0.23374E+00    0.34907E-02    0.18341E-02   -0.43857E-02
  6315    0.23349E+00    0.34868E-02    0.18339E-02   -0.43821E-02
  6316    0.23343E+00    0.34845E-02    0.18321E-02   -0.43784E-02
  6317    0.23318E+00    0.34807E-02    0.18318E-02   -0.43748E-02
  6318    0.23312E+00    0.34784E-02    0.18300E-02   -0.43711E-02
  6319    0.23287E+00    0.34746E-02    0.18298E-02   -0.43675E-02
  6320    0.23281E+00    0.34723E-02    0.18279E-02   -0.43638E-02
  6321    0.23256E+00    0.34685E-02    0.18277E-02   -0.43602E-02
  6322    0.23250E+00    0.34663E-02    0.18259E-02   -0.43565E-02
  6323    0.23225E+00    0.34624E-02    0.18256E-02   -0.43529E-02
  6324    0.23219E+00    0.34602E-02    0.18238E-02   -0.43493E-02
  6325    0.23194E+00    0.34564E-02    0.18236E-02   -0.43457E-02
  6326    0.23188E+00    0.34542E-02    0.18218E-02   -0.43421E-02
  6327    0.23163E+00    0.34504E-02    0.18215E-02   -0.43385E-02
  6328    0.23157E+00    0.34481E-02    0.18197E-02   -0.43349E-02
  6329    0.23132E+00    0.34444E-02    0.18195E-02   -0.43313E-02
  6330    0.23126E+00    0.34421E-02    0.18177E-02   -0.43277E-02
  6331    0.23101E+00    0.34384E-02    0.18175E-02   -0.43241E-02
  6332    0.23095E+00    0.34362E-02    0.18157E-02   -0.43205E-02
  6333    0.23070E+00    0.34324E-02    0.18154E-02   -0.43170E-02
  6334    0.23064E+00    0.34302E-02    0.18136E-02   -0.43134E-02
  6335    0.23039E+00    0.34264E-02    0.18134E-02   -0.43098E-02
  6336    0.23034E+00    0.34243E-02    0.18116E-02   -0.43063E-02
  6337    0.23009E+00    0.34205E-02    0.18113E-02   -0.43027E-02
  6338    0.23003E+00    0.34183E-02    0.18095E-02   -0.42992E-02
  6339    0.22978E+00    0.34146E-02    0.18093E-02   -0.42956E-02
  6340    0.22972E+00    0.34124E-02    0.18075E-02   -0.42921E-02
  6341    0.22947E+00    0.34087E-02    0.18073E-02   -0.42886E-02
  6342    0.22942E+00    0.34065E-02    0.18055E-02   -0.42851E-02
  6343    0.22917E+00    0.34028E-02    0.18052E-02   -0.42815E-02
  6344    0.22911E+00    0.34006E-02    0.18034E-02   -0.42780E-02
  6345    0.22886E+00    0.33969E-02    0.18032E-02   -0.42745E-02
  6346    0.22881E+00    0.33948E-02    0.18014E-02   -0.42710E-02
  6347    0.22856E+00    0.33911E-02    0.18012E-02   -0.42675E-02
  6348    0.22850E+00    0.33890E-02    0.17994E-02   -0.42640E-02
  6349    0.22825E+00    0.33853E-02    0.17992E-02   -0.42605E-02
  6350    0.22820E+00    0.33831E-02    0.17974E-02   -0.42570E-02
  6351    0.22795E+00    0.33794E-02    0.17971E-02   -0.42536E-02
  6352    0.22789E+00    0.33773E-02    0.17954E-02   -0.42501E-02
  6353    0.22765E+00    0.33737E-02    0.17951E-02   -0.42466E-02
  6354    0.22759E+00    0.33716E-02    0.17933E-02   -0.42432E-02
  6355    0.22734E+00    0.33679E-02    0.17931E-02   -0.42397E-02
  6356    0.22729E+00    0.33658E-02    0.17913E-02   -0.42362E-02
  6357    0.22704E+00    0.33621E-02    0.17911E-02   -0.42328E-02
  6358    0.22699E+00    0.33600E-02    0.17893E-02   -0.42294E-02
  6359    0.22674E+00    0.33564E-02    0.17891E-02   -0.42259E-02
  6360    0.22669E+00    0.33543E-02    0.17873E-02   -0.42225E-02
  6361    0.22644E+00    0.33507E-02    0.17871E-02   -0.42191E-02
  6362    0.22638E+00    0.33486E-02    0.17853E-02   -0.42156E-02
  6363    0.22614E+00    0.33450E-02    0.17851E-02   -0.42122E-02
  6364    0.22608E+00    0.33429E-02    0.17833E-02   -0.42088E-02
  6365    0.22584E+00    0.33393E-02    0.17831E-02   -0.42054E-02
  6366    0.22578E+00    0.33372E-02    0.17813E-02   -0.42020E-02
  6367    0.22554E+00    0.33336E-02    0.17811E-02   -0.41986E-02
  6368    0.22548E+00    0.33316E-02    0.17793E-02   -0.41952E-02
  6369    0.22524E+00    0.33280E-02    0.17791E-02   -0.41918E-02
  6370    0.22518E+00    0.33259E-02    0.17773E-02   -0.41884E-02
  6371    0.22494E+00    0.33223E-02    0.17771E-02   -0.41851E-02
  6372    0.22488E+00    0.33203E-02    0.17753E-02   -0.41817E-02
  6373    0.22464E+00    0.33167E-02    0.17751E-02   -0.41783E-02
  6374    0.22459E+00    0.33147E-02    0.17733E-02   -0.41750E-02
  6375    0.22434E+00    0.33111E-02    0.17731E-02   -0.41716E-02
  6376    0.22429E+00    0.33091E-02    0.17713E-02   -0.41682E-02
  6377    0.22404E+00    0.33055E-02    0.17711E-02   -0.41649E-02
  6378    0.22399E+00    0.33035E-02    0.17693E-02   -0.41615E-02
  6379    0.22374E+00    0.33000E-02    0.17691E-02   -0.41582E-02
  6380    0.22369E+00    0.32980E-02    0.17673E-02   -0.41549E-02
  6381    0.22345E+00    0.32944E-02    0.17671E-02   -0.41515E-02
  6382    0.22340E+00    0.32924E-02    0.17653E-02   -0.41482E-02
  6383    0.22315E+00    0.32889E-02    0.17651E-02   -0.41449E-02
  6384    0.22310E+00    0.32869E-02    0.17633E-02   -0.41416E-02
  6385    0.22285E+00    0.32834E-02    0.17632E-02   -0.41383E-02
  6386    0.22280E+00    0.32814E-02    0.17614E-02   -0.41350E-02
  6387    0.22256E+00    0.32779E-02    0.17612E-02   -0.41317E-02
  6388    0.22251E+00    0.32759E-02    0.17594E-02   -0.41284E-02
  6389    0.22226E+00    0.32724E-02    0.17592E-02   -0.41251E-02
  6390    0.22221E+00    0.32704E-02    0.17574E-02   -0.41218E-02
  6391    0.22197E+00    0.32669E-02    0.17572E-02   -0.41185E-02
  6392    0.22192E+00    0.32650E-02    0.17554E-02   -0.41152E-02
  6393    0.22167E+00    0.32615E-02    0.17552E-02   -0.41120E-02
  6394    0.22162E+00    0.32596E-02    0.17535E-02   -0.41087E-02
  6395    0.22138E+00    0.32560E-02    0.17533E-02   -0.41054E-02
  6396    0.22133E+00    0.32541E-02    0.17515E-02   -0.41022E-02
  6397    0.22109E+00    0.32506E-02    0.17513E-02   -0.40989E-02
  6398    0.22104E+00    0.32487E-02    0.17495E-02   -0.40957E-02
  6399    0.22079E+00    0.32452E-02    0.17493E-02   -0.40925E-02
  6400    0.22074E+00    0.32433E-02    0.17476E-02   -0.40892E-02
  6401    0.22050E+00    0.32398E-02    0.17474E-02   -0.40860E-02
  6402    0.22045E+00    0.32380E-02    0.17456E-02   -0.40828E-02
  6403    0.22021E+00    0.32345E-02    0.17454E-02   -0.40795E-02
  6404    0.22016E+00    0.32326E-02    0.17436E-02   -0.40763E-02
  6405    0.21992E+00    0.32291E-02    0.17435E-02   -0.40731E-02
  6406    0.21987E+00    0.32273E-02    0.17417E-02   -0.40699E-02
  6407    0.21963E+00    0.32238E-02    0.17415E-02   -0.40667E-02
  6408    0.21958E+00    0.32219E-02    0.17397E-02   -0.40635E-02
  6409    0.21933E+00    0.32185E-02    0.17395E-02   -0.40603E-02
  6410    0.21929E+00    0.32166E-02    0.17378E-02   -0.40571E-02
  6411    0.21904E+00    0.32132E-02    0.17376E-02   -0.40539E-02
  6412    0.21900E+00    0.32113E-02    0.17358E-02   -0.40507E-02
  6413    0.21875E+00    0.32079E-02    0.17356E-02   -0.40475E-02
  6414    0.21871E+00    0.32061E-02    0.17339E-02   -0.40444E-02
  6415    0.21846E+00    0.32026E-02    0.17337E-02   -0.40412E-02
  6416    0.21842E+00    0.32008E-02    0.17319E-02   -0.40380E-02
  6417    0.21817E+00    0.31974E-02    0.17317E-02   -0.40349E-02
  6418    0.21813E+00    0.31956E-02    0.17300E-02   -0.40317E-02
  6419    0.21789E+00    0.31922E-02    0.17298E-02   -0.40286E-02
  6420    0.21784E+00    0.31903E-02    0.17280E-02   -0.40254E-02
  6421    0.21760E+00    0.31869E-02    0.17279E-02   -0.40223E-02
  6422    0.21755E+00    0.31851E-02    0.17261E-02   -0.40192E-02
  6423    0.21731E+00    0.31817E-02    0.17259E-02   -0.40160E-02
  6424    0.21726E+00    0.31799E-02    0.17241E-02   -0.40129E-02
  6425    0.21702E+00    0.31765E-02    0.17240E-02   -0.40098E-02
  6426    0.21698E+00    0.31748E-02    0.17222E-02   -0.40067E-02
  6427    0.21674E+00    0.31714E-02    0.17220E-02   -0.40036E-02
  6428    0.21669E+00    0.31696E-02    0.17203E-02   -0.40004E-02
  6429    0.21645E+00    0.31662E-02    0.17201E-02   -0.39973E-02
  6430    0.21640E+00    0.31644E-02    0.17183E-02   -0.39942E-02
  6431    0.21616E+00    0.31611E-02    0.17182E-02   -0.39911E-02
  6432    0.21612E+00    0.31593E-02    0.17164E-02   -0.39881E-02
  6433    0.21588E+00    0.31559E-02    0.17163E-02   -0.39850E-02
  6434    0.21583E+00    0.31542E-02    0.17145E-02   -0.39819E-02
  6435    0.21559E+00    0.31508E-02    0.17143E-02   -0.39788E-02
  6436    0.21555E+00    0.31491E-02    0.17126E-02   -0.39757E-02
  6437    0.21531E+00    0.31457E-02    0.17124E-02   -0.39727E-02
  6438    0.21526E+00    0.31440E-02    0.17106E-02   -0.39696E-02
  6439    0.21502E+00    0.31407E-02    0.17105E-02   -0.39666E-02
  6440    0.21498E+00    0.31389E-02    0.17087E-02   -0.39635E-02
  6441    0.21474E+00    0.31356E-02    0.17086E-02   -0.39604E-02
  6442    0.21469E+00    0.31339E-02    0.17068E-02   -0.39574E-02
  6443    0.21445E+00    0.31306E-02    0.17066E-02   -0.39544E-02
  6444    0.21441E+00    0.31288E-02    0.17049E-02   -0.39513E-02
  6445    0.21417E+00    0.31255E-02    0.17047E-02   -0.39483E-02
  6446    0.21413E+00    0.31238E-02    0.17030E-02   -0.39453E-02
  6447    0.21389E+00    0.31205E-02    0.17028E-02   -0.39422E-02
  6448    0.21384E+00    0.31188E-02    0.17010E-02   -0.39392E-02
  6449    0.21360E+00    0.31155E-02    0.17009E-02   -0.39362E-02
  6450    0.21356E+00    0.31138E-02    0.16991E-02   -0.39332E-02
  6451    0.21332E+00    0.31105E-02    0.16990E-02   -0.39302E-02
  6452    0.21328E+00    0.31088E-02    0.16972E-02   -0.39272E-02
  6453    0.21304E+00    0.31055E-02    0.16971E-02   -0.39242E-02
  6454    0.21300E+00    0.31039E-02    0.16953E-02   -0.39212E-02
  6455    0.21276E+00    0.31006E-02    0.16952E-02   -0.39182E-02
  6456    0.21272E+00    0.30989E-02    0.16934E-02   -0.39152E-02
  6457    0.21248E+00    0.30956E-02    0.16933E-02   -0.39122E-02
  6458    0.21244E+00    0.30940E-02    0.16915E-02   -0.39093E-02
  6459    0.21220E+00    0.30907E-02    0.16914E-02   -0.39063E-02
  6460    0.21216E+00    0.30891E-02    0.16896E-02   -0.39033E-02
  6461    0.21192E+00    0.30858E-02    0.16895E-02   -0.39004E-02
  6462    0.21188E+00    0.30842E-02    0.16877E-02   -0.38974E-02
  6463    0.21164E+00    0.30809E-02    0.16876E-02   -0.38944E-02
  6464    0.21160E+00    0.30793E-02    0.16858E-02   -0.38915E-02
  6465    0.21136E+00    0.30760E-02    0.16857E-02   -0.38885E-02
  6466    0.21132E+00    0.30744E-02    0.16839E-02   -0.38856E-02
  6467    0.21108E+00    0.30712E-02    0.16838E-02   -0.38827E-02
  6468    0.21104E+00    0.30695E-02    0.16820E-02   -0.38797E-02
  6469    0.21080E+00    0.30663E-02    0.16819E-02   -0.38768E-02
  6470    0.21076E+00    0.30647E-02    0.16801E-02   -0.38739E-02
  6471    0.21052E+00    0.30615E-02    0.16800E-02   -0.38710E-02
  6472    0.21049E+00    0.30599E-02    0.16782E-02   -0.38680E-02
  6473    0.21025E+00    0.30566E-02    0.16781E-02   -0.38651E-02
  6474    0.21021E+00    0.30551E-02    0.16764E-02   -0.38622E-02
  6475    0.20997E+00    0.30518E-02    0.16762E-02   -0.38593E-02
  6476    0.20993E+00    0.30502E-02    0.16745E-02   -0.38564E-02
  6477    0.20969E+00    0.30470E-02    0.16743E-02   -0.38535E-02
  6478    0.20965E+00    0.30455E-02    0.16726E-02   -0.38506E-02
  6479    0.20942E+00    0.30423E-02    0.16725E-02   -0.38477E-02
  6480    0.20938E+00    0.30407E-02    0.16707E-02   -0.38449E-02
  6481    0.20914E+00    0.30375E-02    0.16706E-02   -0.38420E-02
  6482    0.20910E+00    0.30359E-02    0.16688E-02   -0.38391E-02
  6483    0.20887E+00    0.30327E-02    0.16687E-02   -0.38362E-02
  6484    0.20883E+00    0.30312E-02    0.16670E-02   -0.38334E-02
  6485    0.20859E+00    0.30280E-02    0.16668E-02   -0.38305E-02
  6486    0.20855E+00    0.30265E-02    0.16651E-02   -0.38276E-02
  6487    0.20832E+00    0.30233E-02    0.16650E-02   -0.38248E-02
  6488    0.20828E+00    0.30217E-02    0.16632E-02   -0.38219E-02
  6489    0.20804E+00    0.30186E-02    0.16631E-02   -0.38191E-02
  6490    0.20800E+00    0.30170E-02    0.16613E-02   -0.38162E-02
  6491    0.20777E+00    0.30139E-02    0.16612E-02   -0.38134E-02
  6492    0.20773E+00    0.30123E-02    0.16595E-02   -0.38106E-02
  6493    0.20749E+00    0.30092E-02    0.16594E-02   -0.38077E-02
  6494    0.20746E+00    0.30077E-02    0.16576E-02   -0.38049E-02
  6495    0.20722E+00    0.30045E-02    0.16575E-02   -0.38021E-02
  6496    0.20718E+00    0.30030E-02    0.16557E-02   -0.37993E-02
  6497    0.20695E+00    0.29999E-02    0.16556E-02   -0.37964E-02
  6498    0.20691E+00    0.29984E-02    0.16539E-02   -0.37936E-02
  6499    0.20667E+00    0.29952E-02    0.16538E-02   -0.37908E-02
  6500    0.20664E+00    0.29937E-02    0.16520E-02   -0.37880E-02
  6501    0.20640E+00    0.29906E-02    0.16519E-02   -0.37852E-02
  6502    0.20637E+00    0.29891E-02    0.16502E-02   -0.37824E-02
  6503    0.20613E+00    0.29860E-02    0.16501E-02   -0.37796E-02
  6504    0.20610E+00    0.29845E-02    0.16483E-02   -0.37768E-02
  6505    0.20586E+00    0.29814E-02    0.16482E-02   -0.37741E-02
  6506    0.20583E+00    0.29799E-02    0.16465E-02   -0.37713E-02
  6507    0.20559E+00    0.29768E-02    0.16464E-02   -0.37685E-02
  6508    0.20555E+00    0.29753E-02    0.16446E-02   -0.37657E-02
  6509    0.20532E+00    0.29722E-02    0.16445E-02   -0.37630E-02
  6510    0.20528E+00    0.29708E-02    0.16428E-02   -0.37602E-02
  6511    0.20505E+00    0.29677E-02    0.16427E-02   -0.37574E-02
  6512    0.20501E+00    0.29662E-02    0.16409E-02   -0.37547E-02
  6513    0.20478E+00    0.29631E-02    0.16408E-02   -0.37519E-02
  6514    0.20475E+00    0.29617E-02    0.16391E-02   -0.37492E-02
  6515    0.20451E+00    0.29586E-02    0.16390E-02   -0.37464E-02
  6516    0.20448E+00    0.29571E-02    0.16372E-02   -0.37437E-02
  6517    0.20424E+00    0.29541E-02    0.16371E-02   -0.37410E-02
  6518    0.20421E+00    0.29526E-02    0.16354E-02   -0.37382E-02
  6519    0.20397E+00    0.29496E-02    0.16353E-02   -0.37355E-02
  6520    0.20394E+00    0.29481E-02    0.16335E-02   -0.37328E-02
  6521    0.20370E+00    0.29451E-02    0.16334E-02   -0.37300E-02
  6522    0.20367E+00    0.29436E-02    0.16317E-02   -0.37273E-02
  6523    0.20344E+00    0.29406E-02    0.16316E-02   -0.37246E-02
  6524    0.20340E+00    0.29392E-02    0.16299E-02   -0.37219E-02
  6525    0.20317E+00    0.29361E-02    0.16298E-02   -0.37192E-02
  6526    0.20314E+00    0.29347E-02    0.16280E-02   -0.37165E-02
  6527    0.20290E+00    0.29317E-02    0.16279E-02   -0.37138E-02
  6528    0.20287E+00    0.29303E-02    0.16262E-02   -0.37111E-02
  6529    0.20264E+00    0.29272E-02    0.16261E-02   -0.37084E-02
  6530    0.20260E+00    0.29258E-02    0.16244E-02   -0.37057E-02
  6531    0.20237E+00    0.29228E-02    0.16243E-02   -0.37030E-02
  6532    0.20234E+00    0.29214E-02    0.16225E-02   -0.37003E-02
  6533    0.20210E+00    0.29184E-02    0.16225E-02   -0.36976E-02
  6534    0.20207E+00    0.29170E-02    0.16207E-02   -0.36950E-02
  6535    0.20184E+00    0.29140E-02    0.16206E-02   -0.36923E-02
  6536    0.20181E+00    0.29126E-02    0.16189E-02   -0.36896E-02
  6537    0.20157E+00    0.29096E-02    0.16188E-02   -0.36870E-02
  6538    0.20154E+00    0.29082E-02    0.16171E-02   -0.36843E-02
  6539    0.20131E+00    0.29052E-02    0.16170E-02   -0.36816E-02
  6540    0.20128E+00    0.29039E-02    0.16153E-02   -0.36790E-02
  6541    0.20104E+00    0.29008E-02    0.16152E-02   -0.36763E-02
  6542    0.20101E+00    0.28995E-02    0.16134E-02   -0.36737E-02
  6543    0.20078E+00    0.28965E-02    0.16134E-02   -0.36711E-02
